Replacement Policy = LRU
-------------------------------------
Page   Content of Frames
55     70 41 08 13 94 65 28 85 54 07 64 45 39 75 24 69 80 57 19 48 37 12 49 32 44 05 82 06 88 01 96 61 47 78 30 14 73 72 15 42 71 22 87 90 02 11 81 68 23 55 
83 F   70 41 08 13 94 65 28 85 54 07 64 83 39 75 24 69 80 57 19 48 37 12 49 32 44 05 82 06 88 01 96 61 47 78 30 14 73 72 15 42 71 22 87 90 02 11 81 68 23 55 
54     70 41 08 13 94 65 28 85 54 07 64 83 39 75 24 69 80 57 19 48 37 12 49 32 44 05 82 06 88 01 96 61 47 78 30 14 73 72 15 42 71 22 87 90 02 11 81 68 23 55 
62 F   70 41 08 13 94 65 28 85 54 07 64 83 39 75 24 69 80 57 19 48 37 12 49 32 44 05 82 06 62 01 96 61 47 78 30 14 73 72 15 42 71 22 87 90 02 11 81 68 23 55 
93 F   70 41 08 13 94 65 28 85 54 07 64 83 39 75 24 69 80 57 19 48 93 12 49 32 44 05 82 06 62 01 96 61 47 78 30 14 73 72 15 42 71 22 87 90 02 11 81 68 23 55 
62     70 41 08 13 94 65 28 85 54 07 64 83 39 75 24 69 80 57 19 48 93 12 49 32 44 05 82 06 62 01 96 61 47 78 30 14 73 72 15 42 71 22 87 90 02 11 81 68 23 55 
88 F   70 41 08 13 94 65 28 85 54 07 64 83 39 75 24 69 80 57 19 48 93 12 49 32 44 05 82 06 62 01 96 61 47 78 30 14 73 72 15 42 71 22 87 90 02 88 81 68 23 55 
58 F   70 41 08 13 94 65 28 85 54 07 64 83 39 75 24 69 80 57 19 48 93 12 49 32 58 05 82 06 62 01 96 61 47 78 30 14 73 72 15 42 71 22 87 90 02 88 81 68 23 55 
36 F   70 41 08 13 94 65 28 85 54 07 64 83 39 75 24 69 80 57 19 48 93 12 49 32 58 05 82 06 62 01 96 61 36 78 30 14 73 72 15 42 71 22 87 90 02 88 81 68 23 55 
87     70 41 08 13 94 65 28 85 54 07 64 83 39 75 24 69 80 57 19 48 93 12 49 32 58 05 82 06 62 01 96 61 36 78 30 14 73 72 15 42 71 22 87 90 02 88 81 68 23 55 
69     70 41 08 13 94 65 28 85 54 07 64 83 39 75 24 69 80 57 19 48 93 12 49 32 58 05 82 06 62 01 96 61 36 78 30 14 73 72 15 42 71 22 87 90 02 88 81 68 23 55 
05     70 41 08 13 94 65 28 85 54 07 64 83 39 75 24 69 80 57 19 48 93 12 49 32 58 05 82 06 62 01 96 61 36 78 30 14 73 72 15 42 71 22 87 90 02 88 81 68 23 55 
63 F   70 41 08 13 94 65 28 85 54 07 64 83 39 75 24 69 80 57 19 48 93 12 49 32 58 05 82 63 62 01 96 61 36 78 30 14 73 72 15 42 71 22 87 90 02 88 81 68 23 55 
85     70 41 08 13 94 65 28 85 54 07 64 83 39 75 24 69 80 57 19 48 93 12 49 32 58 05 82 63 62 01 96 61 36 78 30 14 73 72 15 42 71 22 87 90 02 88 81 68 23 55 
59 F   70 41 08 13 94 65 28 85 54 07 64 83 39 75 24 69 80 57 19 48 93 12 49 32 58 05 82 63 62 01 96 61 36 78 30 14 73 72 15 42 59 22 87 90 02 88 81 68 23 55 
83     70 41 08 13 94 65 28 85 54 07 64 83 39 75 24 69 80 57 19 48 93 12 49 32 58 05 82 63 62 01 96 61 36 78 30 14 73 72 15 42 59 22 87 90 02 88 81 68 23 55 
73     70 41 08 13 94 65 28 85 54 07 64 83 39 75 24 69 80 57 19 48 93 12 49 32 58 05 82 63 62 01 96 61 36 78 30 14 73 72 15 42 59 22 87 90 02 88 81 68 23 55 
98 F   70 41 08 13 94 65 28 85 54 98 64 83 39 75 24 69 80 57 19 48 93 12 49 32 58 05 82 63 62 01 96 61 36 78 30 14 73 72 15 42 59 22 87 90 02 88 81 68 23 55 
75     70 41 08 13 94 65 28 85 54 98 64 83 39 75 24 69 80 57 19 48 93 12 49 32 58 05 82 63 62 01 96 61 36 78 30 14 73 72 15 42 59 22 87 90 02 88 81 68 23 55 
06 F   70 41 08 13 94 65 28 85 54 98 64 83 39 75 24 69 80 57 19 48 93 12 49 32 58 05 82 63 62 01 96 61 36 78 30 14 73 72 15 42 59 22 87 90 02 88 81 68 06 55 
35 F   70 41 08 13 94 65 28 85 54 98 64 83 39 75 24 69 80 57 19 48 93 12 49 35 58 05 82 63 62 01 96 61 36 78 30 14 73 72 15 42 59 22 87 90 02 88 81 68 06 55 
01     70 41 08 13 94 65 28 85 54 98 64 83 39 75 24 69 80 57 19 48 93 12 49 35 58 05 82 63 62 01 96 61 36 78 30 14 73 72 15 42 59 22 87 90 02 88 81 68 06 55 
64     70 41 08 13 94 65 28 85 54 98 64 83 39 75 24 69 80 57 19 48 93 12 49 35 58 05 82 63 62 01 96 61 36 78 30 14 73 72 15 42 59 22 87 90 02 88 81 68 06 55 
13     70 41 08 13 94 65 28 85 54 98 64 83 39 75 24 69 80 57 19 48 93 12 49 35 58 05 82 63 62 01 96 61 36 78 30 14 73 72 15 42 59 22 87 90 02 88 81 68 06 55 
81     70 41 08 13 94 65 28 85 54 98 64 83 39 75 24 69 80 57 19 48 93 12 49 35 58 05 82 63 62 01 96 61 36 78 30 14 73 72 15 42 59 22 87 90 02 88 81 68 06 55 
37 F   70 41 08 13 94 65 37 85 54 98 64 83 39 75 24 69 80 57 19 48 93 12 49 35 58 05 82 63 62 01 96 61 36 78 30 14 73 72 15 42 59 22 87 90 02 88 81 68 06 55 
58     70 41 08 13 94 65 37 85 54 98 64 83 39 75 24 69 80 57 19 48 93 12 49 35 58 05 82 63 62 01 96 61 36 78 30 14 73 72 15 42 59 22 87 90 02 88 81 68 06 55 
21 F   70 41 08 13 94 65 37 85 54 98 64 83 39 75 24 69 80 57 19 48 93 12 49 35 58 05 82 63 62 01 21 61 36 78 30 14 73 72 15 42 59 22 87 90 02 88 81 68 06 55 
67 F   70 41 08 13 94 65 37 85 54 98 64 83 39 75 24 69 80 57 19 48 93 12 49 35 58 05 82 63 62 01 21 61 36 78 30 14 73 72 15 42 59 67 87 90 02 88 81 68 06 55 
31 F   70 41 08 13 94 65 37 85 54 98 64 83 39 75 24 69 80 57 19 48 93 12 49 35 58 05 82 63 62 01 21 61 36 31 30 14 73 72 15 42 59 67 87 90 02 88 81 68 06 55 
35     70 41 08 13 94 65 37 85 54 98 64 83 39 75 24 69 80 57 19 48 93 12 49 35 58 05 82 63 62 01 21 61 36 31 30 14 73 72 15 42 59 67 87 90 02 88 81 68 06 55 
38 F   70 41 08 13 94 65 37 85 54 98 64 83 38 75 24 69 80 57 19 48 93 12 49 35 58 05 82 63 62 01 21 61 36 31 30 14 73 72 15 42 59 67 87 90 02 88 81 68 06 55 
30     70 41 08 13 94 65 37 85 54 98 64 83 38 75 24 69 80 57 19 48 93 12 49 35 58 05 82 63 62 01 21 61 36 31 30 14 73 72 15 42 59 67 87 90 02 88 81 68 06 55 
11 F   70 41 08 13 94 65 37 85 54 98 64 83 38 75 24 69 80 57 11 48 93 12 49 35 58 05 82 63 62 01 21 61 36 31 30 14 73 72 15 42 59 67 87 90 02 88 81 68 06 55 
27 F   70 41 08 13 94 65 37 85 54 98 64 83 38 75 24 69 80 57 11 48 93 27 49 35 58 05 82 63 62 01 21 61 36 31 30 14 73 72 15 42 59 67 87 90 02 88 81 68 06 55 
45 F   70 41 08 13 94 65 37 85 54 98 64 83 38 75 24 69 80 57 11 48 93 27 49 35 58 05 82 63 62 01 21 61 36 31 30 14 73 72 15 42 59 67 87 45 02 88 81 68 06 55 
58     70 41 08 13 94 65 37 85 54 98 64 83 38 75 24 69 80 57 11 48 93 27 49 35 58 05 82 63 62 01 21 61 36 31 30 14 73 72 15 42 59 67 87 45 02 88 81 68 06 55 
35     70 41 08 13 94 65 37 85 54 98 64 83 38 75 24 69 80 57 11 48 93 27 49 35 58 05 82 63 62 01 21 61 36 31 30 14 73 72 15 42 59 67 87 45 02 88 81 68 06 55 
39 F   70 41 08 13 94 65 37 85 54 98 64 83 38 75 24 69 80 57 11 48 93 27 49 35 58 05 82 63 62 01 21 61 36 31 30 14 73 39 15 42 59 67 87 45 02 88 81 68 06 55 
66 F   70 41 66 13 94 65 37 85 54 98 64 83 38 75 24 69 80 57 11 48 93 27 49 35 58 05 82 63 62 01 21 61 36 31 30 14 73 39 15 42 59 67 87 45 02 88 81 68 06 55 
58     70 41 66 13 94 65 37 85 54 98 64 83 38 75 24 69 80 57 11 48 93 27 49 35 58 05 82 63 62 01 21 61 36 31 30 14 73 39 15 42 59 67 87 45 02 88 81 68 06 55 
79 F   70 41 66 13 94 79 37 85 54 98 64 83 38 75 24 69 80 57 11 48 93 27 49 35 58 05 82 63 62 01 21 61 36 31 30 14 73 39 15 42 59 67 87 45 02 88 81 68 06 55 
52 F   70 41 66 13 94 79 37 85 54 98 64 83 38 75 24 69 80 57 11 48 93 27 49 35 58 05 82 63 62 01 21 61 36 31 30 14 73 39 15 52 59 67 87 45 02 88 81 68 06 55 
80     70 41 66 13 94 79 37 85 54 98 64 83 38 75 24 69 80 57 11 48 93 27 49 35 58 05 82 63 62 01 21 61 36 31 30 14 73 39 15 52 59 67 87 45 02 88 81 68 06 55 
84 F   84 41 66 13 94 79 37 85 54 98 64 83 38 75 24 69 80 57 11 48 93 27 49 35 58 05 82 63 62 01 21 61 36 31 30 14 73 39 15 52 59 67 87 45 02 88 81 68 06 55 
84     84 41 66 13 94 79 37 85 54 98 64 83 38 75 24 69 80 57 11 48 93 27 49 35 58 05 82 63 62 01 21 61 36 31 30 14 73 39 15 52 59 67 87 45 02 88 81 68 06 55 
08 F   84 41 66 13 94 79 37 85 54 98 64 83 38 75 24 69 80 08 11 48 93 27 49 35 58 05 82 63 62 01 21 61 36 31 30 14 73 39 15 52 59 67 87 45 02 88 81 68 06 55 
58     84 41 66 13 94 79 37 85 54 98 64 83 38 75 24 69 80 08 11 48 93 27 49 35 58 05 82 63 62 01 21 61 36 31 30 14 73 39 15 52 59 67 87 45 02 88 81 68 06 55 
08     84 41 66 13 94 79 37 85 54 98 64 83 38 75 24 69 80 08 11 48 93 27 49 35 58 05 82 63 62 01 21 61 36 31 30 14 73 39 15 52 59 67 87 45 02 88 81 68 06 55 
49     84 41 66 13 94 79 37 85 54 98 64 83 38 75 24 69 80 08 11 48 93 27 49 35 58 05 82 63 62 01 21 61 36 31 30 14 73 39 15 52 59 67 87 45 02 88 81 68 06 55 
38     84 41 66 13 94 79 37 85 54 98 64 83 38 75 24 69 80 08 11 48 93 27 49 35 58 05 82 63 62 01 21 61 36 31 30 14 73 39 15 52 59 67 87 45 02 88 81 68 06 55 
38     84 41 66 13 94 79 37 85 54 98 64 83 38 75 24 69 80 08 11 48 93 27 49 35 58 05 82 63 62 01 21 61 36 31 30 14 73 39 15 52 59 67 87 45 02 88 81 68 06 55 
82     84 41 66 13 94 79 37 85 54 98 64 83 38 75 24 69 80 08 11 48 93 27 49 35 58 05 82 63 62 01 21 61 36 31 30 14 73 39 15 52 59 67 87 45 02 88 81 68 06 55 
59     84 41 66 13 94 79 37 85 54 98 64 83 38 75 24 69 80 08 11 48 93 27 49 35 58 05 82 63 62 01 21 61 36 31 30 14 73 39 15 52 59 67 87 45 02 88 81 68 06 55 
67     84 41 66 13 94 79 37 85 54 98 64 83 38 75 24 69 80 08 11 48 93 27 49 35 58 05 82 63 62 01 21 61 36 31 30 14 73 39 15 52 59 67 87 45 02 88 81 68 06 55 
65 F   84 41 66 13 94 79 37 85 54 98 64 83 38 75 24 69 80 08 11 65 93 27 49 35 58 05 82 63 62 01 21 61 36 31 30 14 73 39 15 52 59 67 87 45 02 88 81 68 06 55 
17 F   84 41 66 13 94 79 37 85 54 98 64 83 38 75 24 69 80 08 11 65 93 27 49 35 58 05 82 63 62 01 21 61 36 31 30 14 73 39 15 52 59 67 87 45 02 88 81 17 06 55 
18 F   84 41 66 13 94 79 37 85 54 98 64 83 38 75 24 69 80 08 11 65 93 27 49 35 58 05 82 63 62 01 21 61 36 31 30 14 73 39 15 52 59 67 87 45 18 88 81 17 06 55 
29 F   84 41 66 13 94 79 37 85 54 98 64 83 38 75 24 69 80 08 11 65 93 27 49 35 58 05 82 63 62 01 21 29 36 31 30 14 73 39 15 52 59 67 87 45 18 88 81 17 06 55 
02 F   84 41 66 13 94 79 37 85 54 98 64 83 38 75 24 69 80 08 11 65 93 27 49 35 58 05 82 63 62 01 21 29 36 31 30 14 73 39 02 52 59 67 87 45 18 88 81 17 06 55 
44 F   84 41 66 13 94 79 37 85 54 98 64 83 38 75 24 69 80 08 11 65 93 27 49 35 58 05 82 63 62 01 21 29 36 31 30 44 73 39 02 52 59 67 87 45 18 88 81 17 06 55 
50 F   84 41 66 13 94 79 37 85 54 98 64 83 38 75 50 69 80 08 11 65 93 27 49 35 58 05 82 63 62 01 21 29 36 31 30 44 73 39 02 52 59 67 87 45 18 88 81 17 06 55 
44     84 41 66 13 94 79 37 85 54 98 64 83 38 75 50 69 80 08 11 65 93 27 49 35 58 05 82 63 62 01 21 29 36 31 30 44 73 39 02 52 59 67 87 45 18 88 81 17 06 55 
17     84 41 66 13 94 79 37 85 54 98 64 83 38 75 50 69 80 08 11 65 93 27 49 35 58 05 82 63 62 01 21 29 36 31 30 44 73 39 02 52 59 67 87 45 18 88 81 17 06 55 
03 F   84 41 66 13 03 79 37 85 54 98 64 83 38 75 50 69 80 08 11 65 93 27 49 35 58 05 82 63 62 01 21 29 36 31 30 44 73 39 02 52 59 67 87 45 18 88 81 17 06 55 
30     84 41 66 13 03 79 37 85 54 98 64 83 38 75 50 69 80 08 11 65 93 27 49 35 58 05 82 63 62 01 21 29 36 31 30 44 73 39 02 52 59 67 87 45 18 88 81 17 06 55 
81     84 41 66 13 03 79 37 85 54 98 64 83 38 75 50 69 80 08 11 65 93 27 49 35 58 05 82 63 62 01 21 29 36 31 30 44 73 39 02 52 59 67 87 45 18 88 81 17 06 55 
69     84 41 66 13 03 79 37 85 54 98 64 83 38 75 50 69 80 08 11 65 93 27 49 35 58 05 82 63 62 01 21 29 36 31 30 44 73 39 02 52 59 67 87 45 18 88 81 17 06 55 
05     84 41 66 13 03 79 37 85 54 98 64 83 38 75 50 69 80 08 11 65 93 27 49 35 58 05 82 63 62 01 21 29 36 31 30 44 73 39 02 52 59 67 87 45 18 88 81 17 06 55 
43 F   84 43 66 13 03 79 37 85 54 98 64 83 38 75 50 69 80 08 11 65 93 27 49 35 58 05 82 63 62 01 21 29 36 31 30 44 73 39 02 52 59 67 87 45 18 88 81 17 06 55 
45     84 43 66 13 03 79 37 85 54 98 64 83 38 75 50 69 80 08 11 65 93 27 49 35 58 05 82 63 62 01 21 29 36 31 30 44 73 39 02 52 59 67 87 45 18 88 81 17 06 55 
70 F   84 43 66 13 03 79 37 85 54 98 64 83 38 75 50 69 80 08 11 65 93 27 49 35 58 05 82 63 62 01 21 29 36 31 30 44 73 39 02 52 59 67 87 45 18 88 81 17 06 70 
57 F   84 43 66 13 03 79 37 85 57 98 64 83 38 75 50 69 80 08 11 65 93 27 49 35 58 05 82 63 62 01 21 29 36 31 30 44 73 39 02 52 59 67 87 45 18 88 81 17 06 70 
16 F   84 43 66 13 03 79 37 85 57 98 64 83 38 75 50 69 80 08 11 65 16 27 49 35 58 05 82 63 62 01 21 29 36 31 30 44 73 39 02 52 59 67 87 45 18 88 81 17 06 70 
44     84 43 66 13 03 79 37 85 57 98 64 83 38 75 50 69 80 08 11 65 16 27 49 35 58 05 82 63 62 01 21 29 36 31 30 44 73 39 02 52 59 67 87 45 18 88 81 17 06 70 
12 F   84 43 66 13 03 79 37 85 57 98 64 83 38 75 50 69 80 08 11 65 16 27 49 35 58 05 82 63 12 01 21 29 36 31 30 44 73 39 02 52 59 67 87 45 18 88 81 17 06 70 
30     84 43 66 13 03 79 37 85 57 98 64 83 38 75 50 69 80 08 11 65 16 27 49 35 58 05 82 63 12 01 21 29 36 31 30 44 73 39 02 52 59 67 87 45 18 88 81 17 06 70 
69     84 43 66 13 03 79 37 85 57 98 64 83 38 75 50 69 80 08 11 65 16 27 49 35 58 05 82 63 12 01 21 29 36 31 30 44 73 39 02 52 59 67 87 45 18 88 81 17 06 70 
59     84 43 66 13 03 79 37 85 57 98 64 83 38 75 50 69 80 08 11 65 16 27 49 35 58 05 82 63 12 01 21 29 36 31 30 44 73 39 02 52 59 67 87 45 18 88 81 17 06 70 
70     84 43 66 13 03 79 37 85 57 98 64 83 38 75 50 69 80 08 11 65 16 27 49 35 58 05 82 63 12 01 21 29 36 31 30 44 73 39 02 52 59 67 87 45 18 88 81 17 06 70 
41 F   84 43 66 13 03 79 37 85 57 98 64 83 38 75 50 69 80 08 11 65 16 27 49 35 58 05 82 63 12 01 21 29 36 31 30 44 73 39 02 52 59 67 87 45 18 41 81 17 06 70 
49     84 43 66 13 03 79 37 85 57 98 64 83 38 75 50 69 80 08 11 65 16 27 49 35 58 05 82 63 12 01 21 29 36 31 30 44 73 39 02 52 59 67 87 45 18 41 81 17 06 70 
66     84 43 66 13 03 79 37 85 57 98 64 83 38 75 50 69 80 08 11 65 16 27 49 35 58 05 82 63 12 01 21 29 36 31 30 44 73 39 02 52 59 67 87 45 18 41 81 17 06 70 
74 F   84 43 66 13 03 79 37 85 57 98 64 83 38 75 50 69 80 08 11 65 16 27 49 35 58 05 82 63 12 01 21 29 74 31 30 44 73 39 02 52 59 67 87 45 18 41 81 17 06 70 
08     84 43 66 13 03 79 37 85 57 98 64 83 38 75 50 69 80 08 11 65 16 27 49 35 58 05 82 63 12 01 21 29 74 31 30 44 73 39 02 52 59 67 87 45 18 41 81 17 06 70 
19 F   84 43 66 13 03 79 37 85 57 98 64 83 38 75 50 69 80 08 11 65 16 27 49 35 58 05 82 63 12 01 21 29 74 31 30 44 73 39 02 52 59 67 19 45 18 41 81 17 06 70 
68 F   84 43 66 13 03 79 37 85 57 98 64 83 38 75 50 69 80 08 11 65 16 27 49 35 58 05 82 68 12 01 21 29 74 31 30 44 73 39 02 52 59 67 19 45 18 41 81 17 06 70 
08     84 43 66 13 03 79 37 85 57 98 64 83 38 75 50 69 80 08 11 65 16 27 49 35 58 05 82 68 12 01 21 29 74 31 30 44 73 39 02 52 59 67 19 45 18 41 81 17 06 70 
11     84 43 66 13 03 79 37 85 57 98 64 83 38 75 50 69 80 08 11 65 16 27 49 35 58 05 82 68 12 01 21 29 74 31 30 44 73 39 02 52 59 67 19 45 18 41 81 17 06 70 
97 F   84 43 66 13 03 79 37 97 57 98 64 83 38 75 50 69 80 08 11 65 16 27 49 35 58 05 82 68 12 01 21 29 74 31 30 44 73 39 02 52 59 67 19 45 18 41 81 17 06 70 
29     84 43 66 13 03 79 37 97 57 98 64 83 38 75 50 69 80 08 11 65 16 27 49 35 58 05 82 68 12 01 21 29 74 31 30 44 73 39 02 52 59 67 19 45 18 41 81 17 06 70 
18     84 43 66 13 03 79 37 97 57 98 64 83 38 75 50 69 80 08 11 65 16 27 49 35 58 05 82 68 12 01 21 29 74 31 30 44 73 39 02 52 59 67 19 45 18 41 81 17 06 70 
56 F   84 43 66 13 03 79 37 97 57 98 64 56 38 75 50 69 80 08 11 65 16 27 49 35 58 05 82 68 12 01 21 29 74 31 30 44 73 39 02 52 59 67 19 45 18 41 81 17 06 70 
29     84 43 66 13 03 79 37 97 57 98 64 56 38 75 50 69 80 08 11 65 16 27 49 35 58 05 82 68 12 01 21 29 74 31 30 44 73 39 02 52 59 67 19 45 18 41 81 17 06 70 
11     84 43 66 13 03 79 37 97 57 98 64 56 38 75 50 69 80 08 11 65 16 27 49 35 58 05 82 68 12 01 21 29 74 31 30 44 73 39 02 52 59 67 19 45 18 41 81 17 06 70 
50     84 43 66 13 03 79 37 97 57 98 64 56 38 75 50 69 80 08 11 65 16 27 49 35 58 05 82 68 12 01 21 29 74 31 30 44 73 39 02 52 59 67 19 45 18 41 81 17 06 70 
91 F   84 43 66 13 03 79 37 97 57 98 64 56 38 75 50 69 80 08 11 65 16 27 49 35 58 05 82 68 12 01 21 29 74 31 30 44 91 39 02 52 59 67 19 45 18 41 81 17 06 70 
82     84 43 66 13 03 79 37 97 57 98 64 56 38 75 50 69 80 08 11 65 16 27 49 35 58 05 82 68 12 01 21 29 74 31 30 44 91 39 02 52 59 67 19 45 18 41 81 17 06 70 
49     84 43 66 13 03 79 37 97 57 98 64 56 38 75 50 69 80 08 11 65 16 27 49 35 58 05 82 68 12 01 21 29 74 31 30 44 91 39 02 52 59 67 19 45 18 41 81 17 06 70 
83 F   84 43 66 13 03 79 37 97 57 83 64 56 38 75 50 69 80 08 11 65 16 27 49 35 58 05 82 68 12 01 21 29 74 31 30 44 91 39 02 52 59 67 19 45 18 41 81 17 06 70 
53 F   84 43 66 13 03 79 37 97 57 83 64 56 38 53 50 69 80 08 11 65 16 27 49 35 58 05 82 68 12 01 21 29 74 31 30 44 91 39 02 52 59 67 19 45 18 41 81 17 06 70 
72 F   84 43 66 13 03 79 37 97 57 83 64 56 38 53 50 69 80 08 11 65 16 27 49 35 58 05 82 68 12 01 21 29 74 31 30 44 91 39 02 52 59 67 19 45 18 41 81 17 72 70 
71 F   84 43 66 13 03 79 37 97 57 83 64 56 38 53 50 69 80 08 11 65 16 27 49 35 58 05 82 68 12 71 21 29 74 31 30 44 91 39 02 52 59 67 19 45 18 41 81 17 72 70 
04 F   84 43 66 13 03 79 37 97 57 83 04 56 38 53 50 69 80 08 11 65 16 27 49 35 58 05 82 68 12 71 21 29 74 31 30 44 91 39 02 52 59 67 19 45 18 41 81 17 72 70 
64 F   84 43 66 64 03 79 37 97 57 83 04 56 38 53 50 69 80 08 11 65 16 27 49 35 58 05 82 68 12 71 21 29 74 31 30 44 91 39 02 52 59 67 19 45 18 41 81 17 72 70 
30     84 43 66 64 03 79 37 97 57 83 04 56 38 53 50 69 80 08 11 65 16 27 49 35 58 05 82 68 12 71 21 29 74 31 30 44 91 39 02 52 59 67 19 45 18 41 81 17 72 70 
36 F   84 43 66 64 03 79 36 97 57 83 04 56 38 53 50 69 80 08 11 65 16 27 49 35 58 05 82 68 12 71 21 29 74 31 30 44 91 39 02 52 59 67 19 45 18 41 81 17 72 70 
57     84 43 66 64 03 79 36 97 57 83 04 56 38 53 50 69 80 08 11 65 16 27 49 35 58 05 82 68 12 71 21 29 74 31 30 44 91 39 02 52 59 67 19 45 18 41 81 17 72 70 
01 F   84 43 66 64 03 79 36 97 57 83 04 56 38 53 50 69 80 08 11 65 16 27 49 35 58 05 82 68 12 71 01 29 74 31 30 44 91 39 02 52 59 67 19 45 18 41 81 17 72 70 
50     84 43 66 64 03 79 36 97 57 83 04 56 38 53 50 69 80 08 11 65 16 27 49 35 58 05 82 68 12 71 01 29 74 31 30 44 91 39 02 52 59 67 19 45 18 41 81 17 72 70 
17     84 43 66 64 03 79 36 97 57 83 04 56 38 53 50 69 80 08 11 65 16 27 49 35 58 05 82 68 12 71 01 29 74 31 30 44 91 39 02 52 59 67 19 45 18 41 81 17 72 70 
18     84 43 66 64 03 79 36 97 57 83 04 56 38 53 50 69 80 08 11 65 16 27 49 35 58 05 82 68 12 71 01 29 74 31 30 44 91 39 02 52 59 67 19 45 18 41 81 17 72 70 
30     84 43 66 64 03 79 36 97 57 83 04 56 38 53 50 69 80 08 11 65 16 27 49 35 58 05 82 68 12 71 01 29 74 31 30 44 91 39 02 52 59 67 19 45 18 41 81 17 72 70 
21 F   84 43 66 64 03 79 36 97 57 83 04 56 38 53 50 69 80 08 11 65 16 27 49 35 58 05 82 68 12 71 01 29 74 21 30 44 91 39 02 52 59 67 19 45 18 41 81 17 72 70 
90 F   84 43 66 64 03 79 36 97 57 83 04 56 38 53 50 69 80 08 11 65 16 90 49 35 58 05 82 68 12 71 01 29 74 21 30 44 91 39 02 52 59 67 19 45 18 41 81 17 72 70 
51 F   84 43 66 64 03 79 36 97 57 83 04 56 38 53 50 69 80 08 11 65 16 90 49 51 58 05 82 68 12 71 01 29 74 21 30 44 91 39 02 52 59 67 19 45 18 41 81 17 72 70 
60 F   84 43 66 64 03 79 36 97 57 83 04 56 38 53 50 69 80 08 11 65 16 90 49 51 58 05 82 68 12 71 01 29 74 21 30 44 91 60 02 52 59 67 19 45 18 41 81 17 72 70 
73 F   84 43 66 64 03 73 36 97 57 83 04 56 38 53 50 69 80 08 11 65 16 90 49 51 58 05 82 68 12 71 01 29 74 21 30 44 91 60 02 52 59 67 19 45 18 41 81 17 72 70 
78 F   84 43 66 64 03 73 36 97 57 83 04 56 38 53 50 69 80 08 11 65 16 90 49 51 58 05 82 68 12 71 01 29 74 21 30 44 91 60 02 78 59 67 19 45 18 41 81 17 72 70 
49     84 43 66 64 03 73 36 97 57 83 04 56 38 53 50 69 80 08 11 65 16 90 49 51 58 05 82 68 12 71 01 29 74 21 30 44 91 60 02 78 59 67 19 45 18 41 81 17 72 70 
91     84 43 66 64 03 73 36 97 57 83 04 56 38 53 50 69 80 08 11 65 16 90 49 51 58 05 82 68 12 71 01 29 74 21 30 44 91 60 02 78 59 67 19 45 18 41 81 17 72 70 
85 F   84 43 66 64 03 73 36 97 57 83 04 56 38 53 50 69 85 08 11 65 16 90 49 51 58 05 82 68 12 71 01 29 74 21 30 44 91 60 02 78 59 67 19 45 18 41 81 17 72 70 
57     84 43 66 64 03 73 36 97 57 83 04 56 38 53 50 69 85 08 11 65 16 90 49 51 58 05 82 68 12 71 01 29 74 21 30 44 91 60 02 78 59 67 19 45 18 41 81 17 72 70 
54 F   54 43 66 64 03 73 36 97 57 83 04 56 38 53 50 69 85 08 11 65 16 90 49 51 58 05 82 68 12 71 01 29 74 21 30 44 91 60 02 78 59 67 19 45 18 41 81 17 72 70 
37 F   54 43 66 64 03 73 36 97 57 83 04 56 38 53 50 69 85 08 11 65 16 90 49 51 37 05 82 68 12 71 01 29 74 21 30 44 91 60 02 78 59 67 19 45 18 41 81 17 72 70 
15 F   54 43 66 64 03 73 36 97 57 83 04 56 15 53 50 69 85 08 11 65 16 90 49 51 37 05 82 68 12 71 01 29 74 21 30 44 91 60 02 78 59 67 19 45 18 41 81 17 72 70 
94 F   54 43 66 64 03 73 36 97 57 83 04 56 15 53 50 69 85 08 11 65 16 90 49 51 37 05 82 68 12 71 01 29 74 21 30 44 91 60 02 78 59 94 19 45 18 41 81 17 72 70 
13 F   54 43 66 64 03 73 36 97 57 83 04 56 15 53 50 69 85 08 11 13 16 90 49 51 37 05 82 68 12 71 01 29 74 21 30 44 91 60 02 78 59 94 19 45 18 41 81 17 72 70 
95 F   54 43 66 64 03 73 36 97 57 83 04 56 15 53 50 69 85 08 11 13 16 90 49 51 37 05 82 68 12 71 01 29 74 21 30 44 91 60 95 78 59 94 19 45 18 41 81 17 72 70 
14 F   54 43 66 64 14 73 36 97 57 83 04 56 15 53 50 69 85 08 11 13 16 90 49 51 37 05 82 68 12 71 01 29 74 21 30 44 91 60 95 78 59 94 19 45 18 41 81 17 72 70 
08     54 43 66 64 14 73 36 97 57 83 04 56 15 53 50 69 85 08 11 13 16 90 49 51 37 05 82 68 12 71 01 29 74 21 30 44 91 60 95 78 59 94 19 45 18 41 81 17 72 70 
85     54 43 66 64 14 73 36 97 57 83 04 56 15 53 50 69 85 08 11 13 16 90 49 51 37 05 82 68 12 71 01 29 74 21 30 44 91 60 95 78 59 94 19 45 18 41 81 17 72 70 
28 F   54 43 66 64 14 73 36 97 57 83 04 56 15 53 50 69 85 08 11 13 16 90 49 51 37 05 82 68 12 71 01 29 74 21 30 44 91 60 95 78 59 94 19 45 18 41 28 17 72 70 
99 F   54 43 66 64 14 73 36 97 57 83 04 56 15 53 50 69 85 08 11 13 16 90 49 51 37 99 82 68 12 71 01 29 74 21 30 44 91 60 95 78 59 94 19 45 18 41 28 17 72 70 
