Replacement Policy = CLOCK
-------------------------------------
Page   Content of Frames
63 F   78 15 91 42 46 41 57 94 32 85 54 65 55 02 29 13 47 34 96 05 18 68 67 98 50 76 63 64 39 48 26 62 93 10 71 03 33 52 80 27 16 83 75 17 19 06 79 04 86 73 
15     78 15 91 42 46 41 57 94 32 85 54 65 55 02 29 13 47 34 96 05 18 68 67 98 50 76 63 64 39 48 26 62 93 10 71 03 33 52 80 27 16 83 75 17 19 06 79 04 86 73 
97 F   78 15 91 42 46 41 57 94 32 85 54 65 55 02 29 13 47 34 96 05 18 68 67 98 50 76 63 64 39 48 26 62 97 10 71 03 33 52 80 27 16 83 75 17 19 06 79 04 86 73 
73     78 15 91 42 46 41 57 94 32 85 54 65 55 02 29 13 47 34 96 05 18 68 67 98 50 76 63 64 39 48 26 62 97 10 71 03 33 52 80 27 16 83 75 17 19 06 79 04 86 73 
62     78 15 91 42 46 41 57 94 32 85 54 65 55 02 29 13 47 34 96 05 18 68 67 98 50 76 63 64 39 48 26 62 97 10 71 03 33 52 80 27 16 83 75 17 19 06 79 04 86 73 
97     78 15 91 42 46 41 57 94 32 85 54 65 55 02 29 13 47 34 96 05 18 68 67 98 50 76 63 64 39 48 26 62 97 10 71 03 33 52 80 27 16 83 75 17 19 06 79 04 86 73 
56 F   78 15 91 42 46 41 57 94 32 85 54 65 55 02 29 13 47 34 96 05 18 68 67 98 50 76 63 64 39 48 26 62 97 10 71 03 56 52 80 27 16 83 75 17 19 06 79 04 86 73 
94     78 15 91 42 46 41 57 94 32 85 54 65 55 02 29 13 47 34 96 05 18 68 67 98 50 76 63 64 39 48 26 62 97 10 71 03 56 52 80 27 16 83 75 17 19 06 79 04 86 73 
84 F   78 15 91 42 46 41 57 94 32 85 54 65 55 02 29 13 47 34 96 05 18 68 67 98 50 76 63 64 39 48 26 62 97 10 71 03 56 84 80 27 16 83 75 17 19 06 79 04 86 73 
84     78 15 91 42 46 41 57 94 32 85 54 65 55 02 29 13 47 34 96 05 18 68 67 98 50 76 63 64 39 48 26 62 97 10 71 03 56 84 80 27 16 83 75 17 19 06 79 04 86 73 
23 F   78 15 91 42 46 41 57 94 32 85 54 65 55 02 29 13 47 34 96 05 18 68 67 98 50 76 63 64 39 48 26 62 97 10 71 03 56 84 23 27 16 83 75 17 19 06 79 04 86 73 
53 F   78 15 91 42 46 41 57 94 32 85 54 65 55 02 29 13 47 34 96 05 18 68 67 98 50 76 63 64 39 48 26 62 97 10 71 03 56 84 23 27 16 83 75 53 19 06 79 04 86 73 
20 F   78 15 91 42 46 41 57 94 32 85 54 65 55 02 29 13 47 34 96 05 18 68 67 98 50 76 63 64 39 48 26 62 97 10 71 03 56 84 23 27 16 83 75 53 19 20 79 04 86 73 
22 F   78 15 91 42 46 41 57 94 32 85 54 65 55 02 29 13 47 34 96 05 18 68 67 98 50 76 63 64 39 48 26 62 97 10 71 03 56 84 23 27 16 83 75 53 19 20 22 04 86 73 
93 F   78 15 91 42 46 41 57 94 32 85 54 65 55 02 29 13 47 34 96 05 18 68 67 98 50 76 63 64 39 48 26 62 97 10 71 03 56 84 23 27 16 83 75 53 19 20 22 04 93 73 
04     78 15 91 42 46 41 57 94 32 85 54 65 55 02 29 13 47 34 96 05 18 68 67 98 50 76 63 64 39 48 26 62 97 10 71 03 56 84 23 27 16 83 75 53 19 20 22 04 93 73 
63     78 15 91 42 46 41 57 94 32 85 54 65 55 02 29 13 47 34 96 05 18 68 67 98 50 76 63 64 39 48 26 62 97 10 71 03 56 84 23 27 16 83 75 53 19 20 22 04 93 73 
42     78 15 91 42 46 41 57 94 32 85 54 65 55 02 29 13 47 34 96 05 18 68 67 98 50 76 63 64 39 48 26 62 97 10 71 03 56 84 23 27 16 83 75 53 19 20 22 04 93 73 
06 F   06 15 91 42 46 41 57 94 32 85 54 65 55 02 29 13 47 34 96 05 18 68 67 98 50 76 63 64 39 48 26 62 97 10 71 03 56 84 23 27 16 83 75 53 19 20 22 04 93 73 
22     06 15 91 42 46 41 57 94 32 85 54 65 55 02 29 13 47 34 96 05 18 68 67 98 50 76 63 64 39 48 26 62 97 10 71 03 56 84 23 27 16 83 75 53 19 20 22 04 93 73 
61 F   06 15 61 42 46 41 57 94 32 85 54 65 55 02 29 13 47 34 96 05 18 68 67 98 50 76 63 64 39 48 26 62 97 10 71 03 56 84 23 27 16 83 75 53 19 20 22 04 93 73 
02     06 15 61 42 46 41 57 94 32 85 54 65 55 02 29 13 47 34 96 05 18 68 67 98 50 76 63 64 39 48 26 62 97 10 71 03 56 84 23 27 16 83 75 53 19 20 22 04 93 73 
74 F   06 15 61 42 74 41 57 94 32 85 54 65 55 02 29 13 47 34 96 05 18 68 67 98 50 76 63 64 39 48 26 62 97 10 71 03 56 84 23 27 16 83 75 53 19 20 22 04 93 73 
11 F   06 15 61 42 74 11 57 94 32 85 54 65 55 02 29 13 47 34 96 05 18 68 67 98 50 76 63 64 39 48 26 62 97 10 71 03 56 84 23 27 16 83 75 53 19 20 22 04 93 73 
60 F   06 15 61 42 74 11 57 94 32 85 60 65 55 02 29 13 47 34 96 05 18 68 67 98 50 76 63 64 39 48 26 62 97 10 71 03 56 84 23 27 16 83 75 53 19 20 22 04 93 73 
02     06 15 61 42 74 11 57 94 32 85 60 65 55 02 29 13 47 34 96 05 18 68 67 98 50 76 63 64 39 48 26 62 97 10 71 03 56 84 23 27 16 83 75 53 19 20 22 04 93 73 
39     06 15 61 42 74 11 57 94 32 85 60 65 55 02 29 13 47 34 96 05 18 68 67 98 50 76 63 64 39 48 26 62 97 10 71 03 56 84 23 27 16 83 75 53 19 20 22 04 93 73 
88 F   06 15 61 42 74 11 57 94 32 85 60 88 55 02 29 13 47 34 96 05 18 68 67 98 50 76 63 64 39 48 26 62 97 10 71 03 56 84 23 27 16 83 75 53 19 20 22 04 93 73 
63     06 15 61 42 74 11 57 94 32 85 60 88 55 02 29 13 47 34 96 05 18 68 67 98 50 76 63 64 39 48 26 62 97 10 71 03 56 84 23 27 16 83 75 53 19 20 22 04 93 73 
07 F   06 15 61 42 74 11 57 94 32 85 60 88 55 02 07 13 47 34 96 05 18 68 67 98 50 76 63 64 39 48 26 62 97 10 71 03 56 84 23 27 16 83 75 53 19 20 22 04 93 73 
30 F   06 15 61 42 74 11 57 94 32 85 60 88 55 02 07 13 30 34 96 05 18 68 67 98 50 76 63 64 39 48 26 62 97 10 71 03 56 84 23 27 16 83 75 53 19 20 22 04 93 73 
85     06 15 61 42 74 11 57 94 32 85 60 88 55 02 07 13 30 34 96 05 18 68 67 98 50 76 63 64 39 48 26 62 97 10 71 03 56 84 23 27 16 83 75 53 19 20 22 04 93 73 
31 F   06 15 61 42 74 11 57 94 32 85 60 88 55 02 07 13 30 34 96 05 31 68 67 98 50 76 63 64 39 48 26 62 97 10 71 03 56 84 23 27 16 83 75 53 19 20 22 04 93 73 
30     06 15 61 42 74 11 57 94 32 85 60 88 55 02 07 13 30 34 96 05 31 68 67 98 50 76 63 64 39 48 26 62 97 10 71 03 56 84 23 27 16 83 75 53 19 20 22 04 93 73 
01 F   06 15 61 42 74 11 57 94 32 85 60 88 55 02 07 13 30 34 96 05 31 01 67 98 50 76 63 64 39 48 26 62 97 10 71 03 56 84 23 27 16 83 75 53 19 20 22 04 93 73 
82 F   06 15 61 42 74 11 57 94 32 85 60 88 55 02 07 13 30 34 96 05 31 01 67 98 50 76 63 82 39 48 26 62 97 10 71 03 56 84 23 27 16 83 75 53 19 20 22 04 93 73 
40 F   06 15 61 42 74 11 57 94 32 85 60 88 55 02 07 13 30 34 96 05 31 01 67 98 50 76 63 82 39 40 26 62 97 10 71 03 56 84 23 27 16 83 75 53 19 20 22 04 93 73 
05     06 15 61 42 74 11 57 94 32 85 60 88 55 02 07 13 30 34 96 05 31 01 67 98 50 76 63 82 39 40 26 62 97 10 71 03 56 84 23 27 16 83 75 53 19 20 22 04 93 73 
23     06 15 61 42 74 11 57 94 32 85 60 88 55 02 07 13 30 34 96 05 31 01 67 98 50 76 63 82 39 40 26 62 97 10 71 03 56 84 23 27 16 83 75 53 19 20 22 04 93 73 
94     06 15 61 42 74 11 57 94 32 85 60 88 55 02 07 13 30 34 96 05 31 01 67 98 50 76 63 82 39 40 26 62 97 10 71 03 56 84 23 27 16 83 75 53 19 20 22 04 93 73 
41 F   06 15 61 42 74 11 57 94 32 85 60 88 55 02 07 13 30 34 96 05 31 01 67 98 50 76 63 82 39 40 41 62 97 10 71 03 56 84 23 27 16 83 75 53 19 20 22 04 93 73 
81 F   06 15 61 42 74 11 57 94 32 85 60 88 55 02 07 13 30 34 96 05 31 01 67 98 50 76 63 82 39 40 41 62 97 81 71 03 56 84 23 27 16 83 75 53 19 20 22 04 93 73 
88     06 15 61 42 74 11 57 94 32 85 60 88 55 02 07 13 30 34 96 05 31 01 67 98 50 76 63 82 39 40 41 62 97 81 71 03 56 84 23 27 16 83 75 53 19 20 22 04 93 73 
26 F   06 15 61 42 74 11 57 94 32 85 60 88 55 02 07 13 30 34 96 05 31 01 67 98 50 76 63 82 39 40 41 62 97 81 26 03 56 84 23 27 16 83 75 53 19 20 22 04 93 73 
74     06 15 61 42 74 11 57 94 32 85 60 88 55 02 07 13 30 34 96 05 31 01 67 98 50 76 63 82 39 40 41 62 97 81 26 03 56 84 23 27 16 83 75 53 19 20 22 04 93 73 
62     06 15 61 42 74 11 57 94 32 85 60 88 55 02 07 13 30 34 96 05 31 01 67 98 50 76 63 82 39 40 41 62 97 81 26 03 56 84 23 27 16 83 75 53 19 20 22 04 93 73 
27     06 15 61 42 74 11 57 94 32 85 60 88 55 02 07 13 30 34 96 05 31 01 67 98 50 76 63 82 39 40 41 62 97 81 26 03 56 84 23 27 16 83 75 53 19 20 22 04 93 73 
45 F   06 15 61 42 74 11 57 94 32 85 60 88 55 02 07 13 30 34 96 05 31 01 67 98 50 76 63 82 39 40 41 62 97 81 26 45 56 84 23 27 16 83 75 53 19 20 22 04 93 73 
58 F   06 15 61 42 74 11 57 94 32 85 60 88 55 02 07 13 30 34 96 05 31 01 67 98 50 76 63 82 39 40 41 62 97 81 26 45 56 84 23 27 58 83 75 53 19 20 22 04 93 73 
18 F   06 15 61 42 74 11 57 94 32 85 60 88 55 02 07 13 30 34 96 05 31 01 67 98 50 76 63 82 39 40 41 62 97 81 26 45 56 84 23 27 58 18 75 53 19 20 22 04 93 73 
62     06 15 61 42 74 11 57 94 32 85 60 88 55 02 07 13 30 34 96 05 31 01 67 98 50 76 63 82 39 40 41 62 97 81 26 45 56 84 23 27 58 18 75 53 19 20 22 04 93 73 
86 F   06 15 61 42 74 11 57 94 32 85 60 88 55 02 07 13 30 34 96 05 31 01 67 98 50 76 63 82 39 40 41 62 97 81 26 45 56 84 23 27 58 18 86 53 19 20 22 04 93 73 
37 F   06 15 61 42 74 11 57 94 32 85 60 88 55 02 07 13 30 34 96 05 31 01 67 98 50 76 63 82 39 40 41 62 97 81 26 45 56 84 23 27 58 18 86 53 37 20 22 04 93 73 
86     06 15 61 42 74 11 57 94 32 85 60 88 55 02 07 13 30 34 96 05 31 01 67 98 50 76 63 82 39 40 41 62 97 81 26 45 56 84 23 27 58 18 86 53 37 20 22 04 93 73 
07     06 15 61 42 74 11 57 94 32 85 60 88 55 02 07 13 30 34 96 05 31 01 67 98 50 76 63 82 39 40 41 62 97 81 26 45 56 84 23 27 58 18 86 53 37 20 22 04 93 73 
29 F   06 15 61 42 74 11 57 94 32 85 60 88 55 02 07 13 30 34 96 05 31 01 67 98 50 76 63 82 39 40 41 62 97 81 26 45 56 84 23 27 58 18 86 53 37 20 22 04 93 29 
97     06 15 61 42 74 11 57 94 32 85 60 88 55 02 07 13 30 34 96 05 31 01 67 98 50 76 63 82 39 40 41 62 97 81 26 45 56 84 23 27 58 18 86 53 37 20 22 04 93 29 
73 F   06 73 61 42 74 11 57 94 32 85 60 88 55 02 07 13 30 34 96 05 31 01 67 98 50 76 63 82 39 40 41 62 97 81 26 45 56 84 23 27 58 18 86 53 37 20 22 04 93 29 
54 F   06 73 61 54 74 11 57 94 32 85 60 88 55 02 07 13 30 34 96 05 31 01 67 98 50 76 63 82 39 40 41 62 97 81 26 45 56 84 23 27 58 18 86 53 37 20 22 04 93 29 
40     06 73 61 54 74 11 57 94 32 85 60 88 55 02 07 13 30 34 96 05 31 01 67 98 50 76 63 82 39 40 41 62 97 81 26 45 56 84 23 27 58 18 86 53 37 20 22 04 93 29 
64 F   06 73 61 54 74 11 64 94 32 85 60 88 55 02 07 13 30 34 96 05 31 01 67 98 50 76 63 82 39 40 41 62 97 81 26 45 56 84 23 27 58 18 86 53 37 20 22 04 93 29 
34     06 73 61 54 74 11 64 94 32 85 60 88 55 02 07 13 30 34 96 05 31 01 67 98 50 76 63 82 39 40 41 62 97 81 26 45 56 84 23 27 58 18 86 53 37 20 22 04 93 29 
33 F   06 73 61 54 74 11 64 94 33 85 60 88 55 02 07 13 30 34 96 05 31 01 67 98 50 76 63 82 39 40 41 62 97 81 26 45 56 84 23 27 58 18 86 53 37 20 22 04 93 29 
96     06 73 61 54 74 11 64 94 33 85 60 88 55 02 07 13 30 34 96 05 31 01 67 98 50 76 63 82 39 40 41 62 97 81 26 45 56 84 23 27 58 18 86 53 37 20 22 04 93 29 
68 F   06 73 61 54 74 11 64 94 33 85 60 88 68 02 07 13 30 34 96 05 31 01 67 98 50 76 63 82 39 40 41 62 97 81 26 45 56 84 23 27 58 18 86 53 37 20 22 04 93 29 
05     06 73 61 54 74 11 64 94 33 85 60 88 68 02 07 13 30 34 96 05 31 01 67 98 50 76 63 82 39 40 41 62 97 81 26 45 56 84 23 27 58 18 86 53 37 20 22 04 93 29 
21 F   06 73 61 54 74 11 64 94 33 85 60 88 68 21 07 13 30 34 96 05 31 01 67 98 50 76 63 82 39 40 41 62 97 81 26 45 56 84 23 27 58 18 86 53 37 20 22 04 93 29 
88     06 73 61 54 74 11 64 94 33 85 60 88 68 21 07 13 30 34 96 05 31 01 67 98 50 76 63 82 39 40 41 62 97 81 26 45 56 84 23 27 58 18 86 53 37 20 22 04 93 29 
64     06 73 61 54 74 11 64 94 33 85 60 88 68 21 07 13 30 34 96 05 31 01 67 98 50 76 63 82 39 40 41 62 97 81 26 45 56 84 23 27 58 18 86 53 37 20 22 04 93 29 
49 F   06 73 61 54 74 11 64 94 33 85 60 88 68 21 07 49 30 34 96 05 31 01 67 98 50 76 63 82 39 40 41 62 97 81 26 45 56 84 23 27 58 18 86 53 37 20 22 04 93 29 
31     06 73 61 54 74 11 64 94 33 85 60 88 68 21 07 49 30 34 96 05 31 01 67 98 50 76 63 82 39 40 41 62 97 81 26 45 56 84 23 27 58 18 86 53 37 20 22 04 93 29 
37     06 73 61 54 74 11 64 94 33 85 60 88 68 21 07 49 30 34 96 05 31 01 67 98 50 76 63 82 39 40 41 62 97 81 26 45 56 84 23 27 58 18 86 53 37 20 22 04 93 29 
49     06 73 61 54 74 11 64 94 33 85 60 88 68 21 07 49 30 34 96 05 31 01 67 98 50 76 63 82 39 40 41 62 97 81 26 45 56 84 23 27 58 18 86 53 37 20 22 04 93 29 
46 F   06 73 61 54 74 11 64 94 33 85 60 88 68 21 07 49 30 34 96 05 31 01 46 98 50 76 63 82 39 40 41 62 97 81 26 45 56 84 23 27 58 18 86 53 37 20 22 04 93 29 
36 F   06 73 61 54 74 11 64 94 33 85 60 88 68 21 07 49 30 34 96 05 31 01 46 36 50 76 63 82 39 40 41 62 97 81 26 45 56 84 23 27 58 18 86 53 37 20 22 04 93 29 
85     06 73 61 54 74 11 64 94 33 85 60 88 68 21 07 49 30 34 96 05 31 01 46 36 50 76 63 82 39 40 41 62 97 81 26 45 56 84 23 27 58 18 86 53 37 20 22 04 93 29 
42 F   06 73 61 54 74 11 64 94 33 85 60 88 68 21 07 49 30 34 96 05 31 01 46 36 42 76 63 82 39 40 41 62 97 81 26 45 56 84 23 27 58 18 86 53 37 20 22 04 93 29 
14 F   06 73 61 54 74 11 64 94 33 85 60 88 68 21 07 49 30 34 96 05 31 01 46 36 42 14 63 82 39 40 41 62 97 81 26 45 56 84 23 27 58 18 86 53 37 20 22 04 93 29 
92 F   06 73 61 54 74 11 64 94 33 85 60 88 68 21 07 49 30 34 96 05 31 01 46 36 42 14 92 82 39 40 41 62 97 81 26 45 56 84 23 27 58 18 86 53 37 20 22 04 93 29 
83 F   06 73 61 54 74 11 64 94 33 85 60 88 68 21 07 49 30 34 96 05 31 01 46 36 42 14 92 82 83 40 41 62 97 81 26 45 56 84 23 27 58 18 86 53 37 20 22 04 93 29 
69 F   06 73 61 54 74 11 64 94 33 85 60 88 68 21 07 49 30 34 96 05 31 01 46 36 42 14 92 82 83 40 41 62 97 81 26 45 69 84 23 27 58 18 86 53 37 20 22 04 93 29 
18     06 73 61 54 74 11 64 94 33 85 60 88 68 21 07 49 30 34 96 05 31 01 46 36 42 14 92 82 83 40 41 62 97 81 26 45 69 84 23 27 58 18 86 53 37 20 22 04 93 29 
99 F   06 73 61 54 74 11 64 94 33 85 60 88 68 21 07 49 30 34 96 05 31 01 46 36 42 14 92 82 83 40 41 62 97 81 26 45 69 99 23 27 58 18 86 53 37 20 22 04 93 29 
47 F   06 73 61 54 74 11 64 94 33 85 60 88 68 21 07 49 30 34 96 05 31 01 46 36 42 14 92 82 83 40 41 62 97 81 26 45 69 99 47 27 58 18 86 53 37 20 22 04 93 29 
24 F   06 73 61 54 74 11 64 94 33 85 60 88 68 21 07 49 30 34 96 05 31 01 46 36 42 14 92 82 83 40 41 62 97 81 26 45 69 99 47 24 58 18 86 53 37 20 22 04 93 29 
26     06 73 61 54 74 11 64 94 33 85 60 88 68 21 07 49 30 34 96 05 31 01 46 36 42 14 92 82 83 40 41 62 97 81 26 45 69 99 47 24 58 18 86 53 37 20 22 04 93 29 
22     06 73 61 54 74 11 64 94 33 85 60 88 68 21 07 49 30 34 96 05 31 01 46 36 42 14 92 82 83 40 41 62 97 81 26 45 69 99 47 24 58 18 86 53 37 20 22 04 93 29 
89 F   06 73 61 54 74 11 64 94 33 85 60 88 68 21 07 49 30 34 96 05 31 01 46 36 42 14 92 82 83 40 41 62 97 81 26 45 69 99 47 24 58 18 86 89 37 20 22 04 93 29 
38 F   06 73 61 54 74 11 64 94 33 85 60 88 68 21 07 49 30 34 96 05 31 01 46 36 42 14 92 82 83 40 41 62 97 81 26 45 69 99 47 24 58 18 86 89 37 38 22 04 93 29 
37     06 73 61 54 74 11 64 94 33 85 60 88 68 21 07 49 30 34 96 05 31 01 46 36 42 14 92 82 83 40 41 62 97 81 26 45 69 99 47 24 58 18 86 89 37 38 22 04 93 29 
07     06 73 61 54 74 11 64 94 33 85 60 88 68 21 07 49 30 34 96 05 31 01 46 36 42 14 92 82 83 40 41 62 97 81 26 45 69 99 47 24 58 18 86 89 37 38 22 04 93 29 
78 F   06 73 61 54 74 11 64 94 33 85 60 88 68 21 07 49 30 34 96 05 31 01 46 36 42 14 92 82 83 40 41 62 97 81 26 45 69 99 47 24 58 18 86 89 37 38 22 78 93 29 
56 F   06 73 61 54 74 11 64 94 33 85 60 88 68 21 07 49 30 34 96 05 31 01 46 36 42 14 92 82 83 40 41 62 97 81 26 45 69 99 47 24 58 18 86 89 37 38 22 78 56 29 
81     06 73 61 54 74 11 64 94 33 85 60 88 68 21 07 49 30 34 96 05 31 01 46 36 42 14 92 82 83 40 41 62 97 81 26 45 69 99 47 24 58 18 86 89 37 38 22 78 56 29 
93 F   93 73 61 54 74 11 64 94 33 85 60 88 68 21 07 49 30 34 96 05 31 01 46 36 42 14 92 82 83 40 41 62 97 81 26 45 69 99 47 24 58 18 86 89 37 38 22 78 56 29 
67 F   93 73 67 54 74 11 64 94 33 85 60 88 68 21 07 49 30 34 96 05 31 01 46 36 42 14 92 82 83 40 41 62 97 81 26 45 69 99 47 24 58 18 86 89 37 38 22 78 56 29 
64     93 73 67 54 74 11 64 94 33 85 60 88 68 21 07 49 30 34 96 05 31 01 46 36 42 14 92 82 83 40 41 62 97 81 26 45 69 99 47 24 58 18 86 89 37 38 22 78 56 29 
03 F   93 73 67 54 03 11 64 94 33 85 60 88 68 21 07 49 30 34 96 05 31 01 46 36 42 14 92 82 83 40 41 62 97 81 26 45 69 99 47 24 58 18 86 89 37 38 22 78 56 29 
82     93 73 67 54 03 11 64 94 33 85 60 88 68 21 07 49 30 34 96 05 31 01 46 36 42 14 92 82 83 40 41 62 97 81 26 45 69 99 47 24 58 18 86 89 37 38 22 78 56 29 
42     93 73 67 54 03 11 64 94 33 85 60 88 68 21 07 49 30 34 96 05 31 01 46 36 42 14 92 82 83 40 41 62 97 81 26 45 69 99 47 24 58 18 86 89 37 38 22 78 56 29 
36     93 73 67 54 03 11 64 94 33 85 60 88 68 21 07 49 30 34 96 05 31 01 46 36 42 14 92 82 83 40 41 62 97 81 26 45 69 99 47 24 58 18 86 89 37 38 22 78 56 29 
83     93 73 67 54 03 11 64 94 33 85 60 88 68 21 07 49 30 34 96 05 31 01 46 36 42 14 92 82 83 40 41 62 97 81 26 45 69 99 47 24 58 18 86 89 37 38 22 78 56 29 
96     93 73 67 54 03 11 64 94 33 85 60 88 68 21 07 49 30 34 96 05 31 01 46 36 42 14 92 82 83 40 41 62 97 81 26 45 69 99 47 24 58 18 86 89 37 38 22 78 56 29 
68     93 73 67 54 03 11 64 94 33 85 60 88 68 21 07 49 30 34 96 05 31 01 46 36 42 14 92 82 83 40 41 62 97 81 26 45 69 99 47 24 58 18 86 89 37 38 22 78 56 29 
76 F   93 73 67 54 03 76 64 94 33 85 60 88 68 21 07 49 30 34 96 05 31 01 46 36 42 14 92 82 83 40 41 62 97 81 26 45 69 99 47 24 58 18 86 89 37 38 22 78 56 29 
10 F   93 73 67 54 03 76 64 10 33 85 60 88 68 21 07 49 30 34 96 05 31 01 46 36 42 14 92 82 83 40 41 62 97 81 26 45 69 99 47 24 58 18 86 89 37 38 22 78 56 29 
39 F   93 73 67 54 03 76 64 10 33 85 39 88 68 21 07 49 30 34 96 05 31 01 46 36 42 14 92 82 83 40 41 62 97 81 26 45 69 99 47 24 58 18 86 89 37 38 22 78 56 29 
72 F   93 73 67 54 03 76 64 10 33 85 39 88 68 21 07 49 72 34 96 05 31 01 46 36 42 14 92 82 83 40 41 62 97 81 26 45 69 99 47 24 58 18 86 89 37 38 22 78 56 29 
51 F   93 73 67 54 03 76 64 10 33 85 39 88 68 21 07 49 72 51 96 05 31 01 46 36 42 14 92 82 83 40 41 62 97 81 26 45 69 99 47 24 58 18 86 89 37 38 22 78 56 29 
31     93 73 67 54 03 76 64 10 33 85 39 88 68 21 07 49 72 51 96 05 31 01 46 36 42 14 92 82 83 40 41 62 97 81 26 45 69 99 47 24 58 18 86 89 37 38 22 78 56 29 
18     93 73 67 54 03 76 64 10 33 85 39 88 68 21 07 49 72 51 96 05 31 01 46 36 42 14 92 82 83 40 41 62 97 81 26 45 69 99 47 24 58 18 86 89 37 38 22 78 56 29 
05     93 73 67 54 03 76 64 10 33 85 39 88 68 21 07 49 72 51 96 05 31 01 46 36 42 14 92 82 83 40 41 62 97 81 26 45 69 99 47 24 58 18 86 89 37 38 22 78 56 29 
51     93 73 67 54 03 76 64 10 33 85 39 88 68 21 07 49 72 51 96 05 31 01 46 36 42 14 92 82 83 40 41 62 97 81 26 45 69 99 47 24 58 18 86 89 37 38 22 78 56 29 
77 F   93 73 67 54 03 76 64 10 33 85 39 88 68 21 07 49 72 51 96 05 31 77 46 36 42 14 92 82 83 40 41 62 97 81 26 45 69 99 47 24 58 18 86 89 37 38 22 78 56 29 
12 F   93 73 67 54 03 76 64 10 33 85 39 88 68 21 07 49 72 51 96 05 31 77 46 36 42 14 92 82 83 12 41 62 97 81 26 45 69 99 47 24 58 18 86 89 37 38 22 78 56 29 
33     93 73 67 54 03 76 64 10 33 85 39 88 68 21 07 49 72 51 96 05 31 77 46 36 42 14 92 82 83 12 41 62 97 81 26 45 69 99 47 24 58 18 86 89 37 38 22 78 56 29 
83     93 73 67 54 03 76 64 10 33 85 39 88 68 21 07 49 72 51 96 05 31 77 46 36 42 14 92 82 83 12 41 62 97 81 26 45 69 99 47 24 58 18 86 89 37 38 22 78 56 29 
20 F   93 73 67 54 03 76 64 10 33 85 39 88 68 21 07 49 72 51 96 05 31 77 46 36 42 14 92 82 83 12 20 62 97 81 26 45 69 99 47 24 58 18 86 89 37 38 22 78 56 29 
65 F   93 73 67 54 03 76 64 10 33 85 39 88 68 21 07 49 72 51 96 05 31 77 46 36 42 14 92 82 83 12 20 65 97 81 26 45 69 99 47 24 58 18 86 89 37 38 22 78 56 29 
90 F   93 73 67 54 03 76 64 10 33 85 39 88 68 21 07 49 72 51 96 05 31 77 46 36 42 14 92 82 83 12 20 65 90 81 26 45 69 99 47 24 58 18 86 89 37 38 22 78 56 29 
68     93 73 67 54 03 76 64 10 33 85 39 88 68 21 07 49 72 51 96 05 31 77 46 36 42 14 92 82 83 12 20 65 90 81 26 45 69 99 47 24 58 18 86 89 37 38 22 78 56 29 
86     93 73 67 54 03 76 64 10 33 85 39 88 68 21 07 49 72 51 96 05 31 77 46 36 42 14 92 82 83 12 20 65 90 81 26 45 69 99 47 24 58 18 86 89 37 38 22 78 56 29 
52 F   93 73 67 54 03 76 64 10 33 85 39 88 68 21 07 49 72 51 96 05 31 77 46 36 42 14 92 82 83 12 20 65 90 81 26 52 69 99 47 24 58 18 86 89 37 38 22 78 56 29 
24     93 73 67 54 03 76 64 10 33 85 39 88 68 21 07 49 72 51 96 05 31 77 46 36 42 14 92 82 83 12 20 65 90 81 26 52 69 99 47 24 58 18 86 89 37 38 22 78 56 29 
37     93 73 67 54 03 76 64 10 33 85 39 88 68 21 07 49 72 51 96 05 31 77 46 36 42 14 92 82 83 12 20 65 90 81 26 52 69 99 47 24 58 18 86 89 37 38 22 78 56 29 
03     93 73 67 54 03 76 64 10 33 85 39 88 68 21 07 49 72 51 96 05 31 77 46 36 42 14 92 82 83 12 20 65 90 81 26 52 69 99 47 24 58 18 86 89 37 38 22 78 56 29 
23 F   93 73 67 54 03 76 64 10 33 85 39 88 68 21 07 49 72 51 96 05 31 77 46 36 42 14 92 82 83 12 20 65 90 81 26 52 69 99 47 24 23 18 86 89 37 38 22 78 56 29 
05     93 73 67 54 03 76 64 10 33 85 39 88 68 21 07 49 72 51 96 05 31 77 46 36 42 14 92 82 83 12 20 65 90 81 26 52 69 99 47 24 23 18 86 89 37 38 22 78 56 29 
54     93 73 67 54 03 76 64 10 33 85 39 88 68 21 07 49 72 51 96 05 31 77 46 36 42 14 92 82 83 12 20 65 90 81 26 52 69 99 47 24 23 18 86 89 37 38 22 78 56 29 
22     93 73 67 54 03 76 64 10 33 85 39 88 68 21 07 49 72 51 96 05 31 77 46 36 42 14 92 82 83 12 20 65 90 81 26 52 69 99 47 24 23 18 86 89 37 38 22 78 56 29 
76     93 73 67 54 03 76 64 10 33 85 39 88 68 21 07 49 72 51 96 05 31 77 46 36 42 14 92 82 83 12 20 65 90 81 26 52 69 99 47 24 23 18 86 89 37 38 22 78 56 29 
04 F   93 73 67 54 03 76 64 10 33 85 39 88 68 21 07 49 72 51 96 05 31 77 46 36 42 14 92 82 83 12 20 65 90 81 26 52 69 99 47 24 23 18 86 89 37 38 22 78 56 04 
07     93 73 67 54 03 76 64 10 33 85 39 88 68 21 07 49 72 51 96 05 31 77 46 36 42 14 92 82 83 12 20 65 90 81 26 52 69 99 47 24 23 18 86 89 37 38 22 78 56 04 
58 F   93 58 67 54 03 76 64 10 33 85 39 88 68 21 07 49 72 51 96 05 31 77 46 36 42 14 92 82 83 12 20 65 90 81 26 52 69 99 47 24 23 18 86 89 37 38 22 78 56 04 
