Replacement Policy = LRU
-------------------------------------
Page   Content of Frames
49     91 26 37 71 66 06 49 99 72 08 45 84 83 38 53 62 22 81 54 50 23 15 51 82 05 40 98 55 24 64 88 65 90 19 30 70 95 17 32 46 12 85 97 29 63 57 34 31 13 20 
81     91 26 37 71 66 06 49 99 72 08 45 84 83 38 53 62 22 81 54 50 23 15 51 82 05 40 98 55 24 64 88 65 90 19 30 70 95 17 32 46 12 85 97 29 63 57 34 31 13 20 
44 F   91 26 37 71 66 06 49 99 72 08 45 84 83 38 53 62 22 81 54 50 23 15 51 82 05 40 98 55 24 64 88 65 90 19 30 70 95 17 32 44 12 85 97 29 63 57 34 31 13 20 
20     91 26 37 71 66 06 49 99 72 08 45 84 83 38 53 62 22 81 54 50 23 15 51 82 05 40 98 55 24 64 88 65 90 19 30 70 95 17 32 44 12 85 97 29 63 57 34 31 13 20 
37     91 26 37 71 66 06 49 99 72 08 45 84 83 38 53 62 22 81 54 50 23 15 51 82 05 40 98 55 24 64 88 65 90 19 30 70 95 17 32 44 12 85 97 29 63 57 34 31 13 20 
81     91 26 37 71 66 06 49 99 72 08 45 84 83 38 53 62 22 81 54 50 23 15 51 82 05 40 98 55 24 64 88 65 90 19 30 70 95 17 32 44 12 85 97 29 63 57 34 31 13 20 
65     91 26 37 71 66 06 49 99 72 08 45 84 83 38 53 62 22 81 54 50 23 15 51 82 05 40 98 55 24 64 88 65 90 19 30 70 95 17 32 44 12 85 97 29 63 57 34 31 13 20 
96 F   91 26 37 71 66 06 49 99 72 08 45 84 83 38 53 62 22 81 54 50 23 15 51 82 05 40 98 55 24 64 88 65 90 19 30 70 95 17 32 44 12 96 97 29 63 57 34 31 13 20 
70     91 26 37 71 66 06 49 99 72 08 45 84 83 38 53 62 22 81 54 50 23 15 51 82 05 40 98 55 24 64 88 65 90 19 30 70 95 17 32 44 12 96 97 29 63 57 34 31 13 20 
77 F   91 26 37 71 66 06 49 99 72 08 45 84 83 38 53 62 22 81 77 50 23 15 51 82 05 40 98 55 24 64 88 65 90 19 30 70 95 17 32 44 12 96 97 29 63 57 34 31 13 20 
20     91 26 37 71 66 06 49 99 72 08 45 84 83 38 53 62 22 81 77 50 23 15 51 82 05 40 98 55 24 64 88 65 90 19 30 70 95 17 32 44 12 96 97 29 63 57 34 31 13 20 
13     91 26 37 71 66 06 49 99 72 08 45 84 83 38 53 62 22 81 77 50 23 15 51 82 05 40 98 55 24 64 88 65 90 19 30 70 95 17 32 44 12 96 97 29 63 57 34 31 13 20 
69 F   91 26 37 71 66 06 49 99 72 08 45 84 83 38 53 62 22 81 77 50 23 15 51 82 05 40 98 55 24 64 88 65 90 19 30 70 95 69 32 44 12 96 97 29 63 57 34 31 13 20 
94 F   91 26 37 71 66 06 49 99 72 08 45 84 83 38 94 62 22 81 77 50 23 15 51 82 05 40 98 55 24 64 88 65 90 19 30 70 95 69 32 44 12 96 97 29 63 57 34 31 13 20 
53 F   91 26 37 53 66 06 49 99 72 08 45 84 83 38 94 62 22 81 77 50 23 15 51 82 05 40 98 55 24 64 88 65 90 19 30 70 95 69 32 44 12 96 97 29 63 57 34 31 13 20 
13     91 26 37 53 66 06 49 99 72 08 45 84 83 38 94 62 22 81 77 50 23 15 51 82 05 40 98 55 24 64 88 65 90 19 30 70 95 69 32 44 12 96 97 29 63 57 34 31 13 20 
34     91 26 37 53 66 06 49 99 72 08 45 84 83 38 94 62 22 81 77 50 23 15 51 82 05 40 98 55 24 64 88 65 90 19 30 70 95 69 32 44 12 96 97 29 63 57 34 31 13 20 
59 F   91 26 37 53 66 06 49 99 72 08 45 84 83 38 94 62 22 81 77 50 23 59 51 82 05 40 98 55 24 64 88 65 90 19 30 70 95 69 32 44 12 96 97 29 63 57 34 31 13 20 
95     91 26 37 53 66 06 49 99 72 08 45 84 83 38 94 62 22 81 77 50 23 59 51 82 05 40 98 55 24 64 88 65 90 19 30 70 95 69 32 44 12 96 97 29 63 57 34 31 13 20 
57     91 26 37 53 66 06 49 99 72 08 45 84 83 38 94 62 22 81 77 50 23 59 51 82 05 40 98 55 24 64 88 65 90 19 30 70 95 69 32 44 12 96 97 29 63 57 34 31 13 20 
57     91 26 37 53 66 06 49 99 72 08 45 84 83 38 94 62 22 81 77 50 23 59 51 82 05 40 98 55 24 64 88 65 90 19 30 70 95 69 32 44 12 96 97 29 63 57 34 31 13 20 
93 F   91 26 37 53 66 06 49 99 72 08 45 93 83 38 94 62 22 81 77 50 23 59 51 82 05 40 98 55 24 64 88 65 90 19 30 70 95 69 32 44 12 96 97 29 63 57 34 31 13 20 
22     91 26 37 53 66 06 49 99 72 08 45 93 83 38 94 62 22 81 77 50 23 59 51 82 05 40 98 55 24 64 88 65 90 19 30 70 95 69 32 44 12 96 97 29 63 57 34 31 13 20 
15 F   91 26 37 53 66 06 49 99 72 08 45 93 83 38 94 62 22 81 77 50 23 59 51 82 05 40 98 55 24 64 88 65 90 19 30 70 95 69 32 44 12 96 15 29 63 57 34 31 13 20 
01 F   91 26 37 53 66 06 49 99 72 08 45 93 83 38 94 62 22 81 77 50 23 59 51 82 05 40 98 55 24 64 88 65 90 19 30 70 95 69 32 44 12 96 15 29 63 57 34 01 13 20 
97 F   91 26 37 53 66 06 49 99 72 08 45 93 83 38 94 62 22 81 77 50 23 59 51 82 05 40 98 55 24 64 88 65 90 19 30 70 95 69 97 44 12 96 15 29 63 57 34 01 13 20 
34     91 26 37 53 66 06 49 99 72 08 45 93 83 38 94 62 22 81 77 50 23 59 51 82 05 40 98 55 24 64 88 65 90 19 30 70 95 69 97 44 12 96 15 29 63 57 34 01 13 20 
13     91 26 37 53 66 06 49 99 72 08 45 93 83 38 94 62 22 81 77 50 23 59 51 82 05 40 98 55 24 64 88 65 90 19 30 70 95 69 97 44 12 96 15 29 63 57 34 01 13 20 
65     91 26 37 53 66 06 49 99 72 08 45 93 83 38 94 62 22 81 77 50 23 59 51 82 05 40 98 55 24 64 88 65 90 19 30 70 95 69 97 44 12 96 15 29 63 57 34 01 13 20 
92 F   91 26 37 53 66 06 49 99 72 08 45 93 83 38 94 62 22 81 77 50 23 59 51 82 05 40 98 55 24 64 92 65 90 19 30 70 95 69 97 44 12 96 15 29 63 57 34 01 13 20 
86 F   91 26 37 53 66 06 49 99 86 08 45 93 83 38 94 62 22 81 77 50 23 59 51 82 05 40 98 55 24 64 92 65 90 19 30 70 95 69 97 44 12 96 15 29 63 57 34 01 13 20 
90     91 26 37 53 66 06 49 99 86 08 45 93 83 38 94 62 22 81 77 50 23 59 51 82 05 40 98 55 24 64 92 65 90 19 30 70 95 69 97 44 12 96 15 29 63 57 34 01 13 20 
79 F   91 79 37 53 66 06 49 99 86 08 45 93 83 38 94 62 22 81 77 50 23 59 51 82 05 40 98 55 24 64 92 65 90 19 30 70 95 69 97 44 12 96 15 29 63 57 34 01 13 20 
24     91 79 37 53 66 06 49 99 86 08 45 93 83 38 94 62 22 81 77 50 23 59 51 82 05 40 98 55 24 64 92 65 90 19 30 70 95 69 97 44 12 96 15 29 63 57 34 01 13 20 
03 F   91 79 37 53 66 06 49 99 86 03 45 93 83 38 94 62 22 81 77 50 23 59 51 82 05 40 98 55 24 64 92 65 90 19 30 70 95 69 97 44 12 96 15 29 63 57 34 01 13 20 
51     91 79 37 53 66 06 49 99 86 03 45 93 83 38 94 62 22 81 77 50 23 59 51 82 05 40 98 55 24 64 92 65 90 19 30 70 95 69 97 44 12 96 15 29 63 57 34 01 13 20 
35 F   91 79 37 53 66 06 49 99 86 03 45 93 83 38 94 62 22 81 77 50 23 59 51 82 05 40 98 55 24 64 92 65 90 19 35 70 95 69 97 44 12 96 15 29 63 57 34 01 13 20 
05     91 79 37 53 66 06 49 99 86 03 45 93 83 38 94 62 22 81 77 50 23 59 51 82 05 40 98 55 24 64 92 65 90 19 35 70 95 69 97 44 12 96 15 29 63 57 34 01 13 20 
74 F   91 79 37 53 66 74 49 99 86 03 45 93 83 38 94 62 22 81 77 50 23 59 51 82 05 40 98 55 24 64 92 65 90 19 35 70 95 69 97 44 12 96 15 29 63 57 34 01 13 20 
79     91 79 37 53 66 74 49 99 86 03 45 93 83 38 94 62 22 81 77 50 23 59 51 82 05 40 98 55 24 64 92 65 90 19 35 70 95 69 97 44 12 96 15 29 63 57 34 01 13 20 
22     91 79 37 53 66 74 49 99 86 03 45 93 83 38 94 62 22 81 77 50 23 59 51 82 05 40 98 55 24 64 92 65 90 19 35 70 95 69 97 44 12 96 15 29 63 57 34 01 13 20 
90     91 79 37 53 66 74 49 99 86 03 45 93 83 38 94 62 22 81 77 50 23 59 51 82 05 40 98 55 24 64 92 65 90 19 35 70 95 69 97 44 12 96 15 29 63 57 34 01 13 20 
31 F   91 79 37 53 66 74 49 99 86 03 45 93 83 38 94 62 22 81 77 50 23 59 51 82 05 40 98 55 24 64 92 65 90 19 35 70 95 69 97 44 31 96 15 29 63 57 34 01 13 20 
65     91 79 37 53 66 74 49 99 86 03 45 93 83 38 94 62 22 81 77 50 23 59 51 82 05 40 98 55 24 64 92 65 90 19 35 70 95 69 97 44 31 96 15 29 63 57 34 01 13 20 
92     91 79 37 53 66 74 49 99 86 03 45 93 83 38 94 62 22 81 77 50 23 59 51 82 05 40 98 55 24 64 92 65 90 19 35 70 95 69 97 44 31 96 15 29 63 57 34 01 13 20 
45     91 79 37 53 66 74 49 99 86 03 45 93 83 38 94 62 22 81 77 50 23 59 51 82 05 40 98 55 24 64 92 65 90 19 35 70 95 69 97 44 31 96 15 29 63 57 34 01 13 20 
68 F   91 79 37 53 66 74 49 99 86 03 45 93 83 38 94 62 22 81 77 50 23 59 51 82 05 40 98 68 24 64 92 65 90 19 35 70 95 69 97 44 31 96 15 29 63 57 34 01 13 20 
80 F   80 79 37 53 66 74 49 99 86 03 45 93 83 38 94 62 22 81 77 50 23 59 51 82 05 40 98 68 24 64 92 65 90 19 35 70 95 69 97 44 31 96 15 29 63 57 34 01 13 20 
24     80 79 37 53 66 74 49 99 86 03 45 93 83 38 94 62 22 81 77 50 23 59 51 82 05 40 98 68 24 64 92 65 90 19 35 70 95 69 97 44 31 96 15 29 63 57 34 01 13 20 
31     80 79 37 53 66 74 49 99 86 03 45 93 83 38 94 62 22 81 77 50 23 59 51 82 05 40 98 68 24 64 92 65 90 19 35 70 95 69 97 44 31 96 15 29 63 57 34 01 13 20 
73 F   80 79 37 53 66 74 49 99 86 03 45 93 83 38 94 62 22 81 77 50 23 59 51 82 05 40 73 68 24 64 92 65 90 19 35 70 95 69 97 44 31 96 15 29 63 57 34 01 13 20 
71 F   80 79 37 53 66 74 49 99 86 03 45 93 83 71 94 62 22 81 77 50 23 59 51 82 05 40 73 68 24 64 92 65 90 19 35 70 95 69 97 44 31 96 15 29 63 57 34 01 13 20 
82     80 79 37 53 66 74 49 99 86 03 45 93 83 71 94 62 22 81 77 50 23 59 51 82 05 40 73 68 24 64 92 65 90 19 35 70 95 69 97 44 31 96 15 29 63 57 34 01 13 20 
97     80 79 37 53 66 74 49 99 86 03 45 93 83 71 94 62 22 81 77 50 23 59 51 82 05 40 73 68 24 64 92 65 90 19 35 70 95 69 97 44 31 96 15 29 63 57 34 01 13 20 
61 F   80 79 37 53 66 74 49 99 86 03 45 93 83 71 94 62 22 81 77 61 23 59 51 82 05 40 73 68 24 64 92 65 90 19 35 70 95 69 97 44 31 96 15 29 63 57 34 01 13 20 
21 F   80 79 37 53 66 74 49 99 86 03 45 93 83 71 94 62 22 81 77 61 23 59 51 82 05 21 73 68 24 64 92 65 90 19 35 70 95 69 97 44 31 96 15 29 63 57 34 01 13 20 
49     80 79 37 53 66 74 49 99 86 03 45 93 83 71 94 62 22 81 77 61 23 59 51 82 05 21 73 68 24 64 92 65 90 19 35 70 95 69 97 44 31 96 15 29 63 57 34 01 13 20 
08 F   80 79 37 53 66 74 49 99 86 03 45 93 83 71 94 62 22 81 77 61 23 59 51 82 05 21 73 68 24 64 92 65 90 19 35 70 95 69 97 44 31 96 15 29 08 57 34 01 13 20 
51     80 79 37 53 66 74 49 99 86 03 45 93 83 71 94 62 22 81 77 61 23 59 51 82 05 21 73 68 24 64 92 65 90 19 35 70 95 69 97 44 31 96 15 29 08 57 34 01 13 20 
60 F   80 79 37 53 66 74 49 60 86 03 45 93 83 71 94 62 22 81 77 61 23 59 51 82 05 21 73 68 24 64 92 65 90 19 35 70 95 69 97 44 31 96 15 29 08 57 34 01 13 20 
26 F   80 79 37 53 26 74 49 60 86 03 45 93 83 71 94 62 22 81 77 61 23 59 51 82 05 21 73 68 24 64 92 65 90 19 35 70 95 69 97 44 31 96 15 29 08 57 34 01 13 20 
42 F   80 79 37 53 26 74 49 60 86 03 45 93 83 71 94 42 22 81 77 61 23 59 51 82 05 21 73 68 24 64 92 65 90 19 35 70 95 69 97 44 31 96 15 29 08 57 34 01 13 20 
06 F   80 79 37 53 26 74 49 60 86 03 45 93 83 71 94 42 22 81 77 61 23 59 51 82 05 21 73 68 24 06 92 65 90 19 35 70 95 69 97 44 31 96 15 29 08 57 34 01 13 20 
91 F   80 79 37 53 26 74 49 60 86 03 45 93 91 71 94 42 22 81 77 61 23 59 51 82 05 21 73 68 24 06 92 65 90 19 35 70 95 69 97 44 31 96 15 29 08 57 34 01 13 20 
69     80 79 37 53 26 74 49 60 86 03 45 93 91 71 94 42 22 81 77 61 23 59 51 82 05 21 73 68 24 06 92 65 90 19 35 70 95 69 97 44 31 96 15 29 08 57 34 01 13 20 
06     80 79 37 53 26 74 49 60 86 03 45 93 91 71 94 42 22 81 77 61 23 59 51 82 05 21 73 68 24 06 92 65 90 19 35 70 95 69 97 44 31 96 15 29 08 57 34 01 13 20 
04 F   80 79 37 53 26 74 49 60 86 03 45 93 91 71 94 42 22 81 77 61 04 59 51 82 05 21 73 68 24 06 92 65 90 19 35 70 95 69 97 44 31 96 15 29 08 57 34 01 13 20 
47 F   80 79 37 53 26 74 49 60 86 03 45 93 91 71 94 42 22 81 77 61 04 59 51 82 05 21 73 68 24 06 92 65 90 19 35 70 95 69 97 44 31 96 15 47 08 57 34 01 13 20 
33 F   80 79 37 53 26 74 49 60 86 03 45 93 91 71 94 42 22 81 77 61 04 59 51 82 05 21 73 68 24 06 92 65 90 33 35 70 95 69 97 44 31 96 15 47 08 57 34 01 13 20 
38 F   80 79 37 53 26 74 49 60 86 03 45 93 91 71 94 42 22 81 77 61 04 59 51 82 05 21 73 68 24 06 92 65 90 33 35 70 95 69 97 38 31 96 15 47 08 57 34 01 13 20 
34     80 79 37 53 26 74 49 60 86 03 45 93 91 71 94 42 22 81 77 61 04 59 51 82 05 21 73 68 24 06 92 65 90 33 35 70 95 69 97 38 31 96 15 47 08 57 34 01 13 20 
56 F   80 79 56 53 26 74 49 60 86 03 45 93 91 71 94 42 22 81 77 61 04 59 51 82 05 21 73 68 24 06 92 65 90 33 35 70 95 69 97 38 31 96 15 47 08 57 34 01 13 20 
40 F   80 79 56 53 26 74 49 60 86 03 45 93 91 71 94 42 22 40 77 61 04 59 51 82 05 21 73 68 24 06 92 65 90 33 35 70 95 69 97 38 31 96 15 47 08 57 34 01 13 20 
97     80 79 56 53 26 74 49 60 86 03 45 93 91 71 94 42 22 40 77 61 04 59 51 82 05 21 73 68 24 06 92 65 90 33 35 70 95 69 97 38 31 96 15 47 08 57 34 01 13 20 
17 F   80 79 56 53 26 74 49 60 86 03 45 93 91 71 94 42 22 40 77 61 04 59 51 82 05 21 73 68 24 06 92 65 90 33 35 70 95 69 97 38 31 17 15 47 08 57 34 01 13 20 
39 F   80 79 56 53 26 74 49 60 86 03 45 93 91 71 94 42 22 40 77 61 04 59 51 82 05 21 73 68 24 06 92 65 90 33 35 39 95 69 97 38 31 17 15 47 08 57 34 01 13 20 
22     80 79 56 53 26 74 49 60 86 03 45 93 91 71 94 42 22 40 77 61 04 59 51 82 05 21 73 68 24 06 92 65 90 33 35 39 95 69 97 38 31 17 15 47 08 57 34 01 13 20 
40     80 79 56 53 26 74 49 60 86 03 45 93 91 71 94 42 22 40 77 61 04 59 51 82 05 21 73 68 24 06 92 65 90 33 35 39 95 69 97 38 31 17 15 47 08 57 34 01 13 20 
42     80 79 56 53 26 74 49 60 86 03 45 93 91 71 94 42 22 40 77 61 04 59 51 82 05 21 73 68 24 06 92 65 90 33 35 39 95 69 97 38 31 17 15 47 08 57 34 01 13 20 
40     80 79 56 53 26 74 49 60 86 03 45 93 91 71 94 42 22 40 77 61 04 59 51 82 05 21 73 68 24 06 92 65 90 33 35 39 95 69 97 38 31 17 15 47 08 57 34 01 13 20 
32 F   80 79 56 53 26 74 49 60 86 03 45 93 91 71 94 42 22 40 32 61 04 59 51 82 05 21 73 68 24 06 92 65 90 33 35 39 95 69 97 38 31 17 15 47 08 57 34 01 13 20 
29 F   80 79 56 53 26 74 49 60 86 03 45 93 91 71 94 42 22 40 32 61 04 59 51 82 05 21 73 68 24 06 92 65 90 33 35 39 95 69 97 38 31 17 15 47 08 57 34 01 13 29 
78 F   80 79 56 53 26 74 49 60 86 03 45 93 91 71 78 42 22 40 32 61 04 59 51 82 05 21 73 68 24 06 92 65 90 33 35 39 95 69 97 38 31 17 15 47 08 57 34 01 13 29 
97     80 79 56 53 26 74 49 60 86 03 45 93 91 71 78 42 22 40 32 61 04 59 51 82 05 21 73 68 24 06 92 65 90 33 35 39 95 69 97 38 31 17 15 47 08 57 34 01 13 29 
42     80 79 56 53 26 74 49 60 86 03 45 93 91 71 78 42 22 40 32 61 04 59 51 82 05 21 73 68 24 06 92 65 90 33 35 39 95 69 97 38 31 17 15 47 08 57 34 01 13 29 
10 F   80 79 56 10 26 74 49 60 86 03 45 93 91 71 78 42 22 40 32 61 04 59 51 82 05 21 73 68 24 06 92 65 90 33 35 39 95 69 97 38 31 17 15 47 08 57 34 01 13 29 
94 F   80 79 56 10 26 74 49 60 86 03 45 93 91 71 78 42 22 40 32 61 04 94 51 82 05 21 73 68 24 06 92 65 90 33 35 39 95 69 97 38 31 17 15 47 08 57 34 01 13 29 
57     80 79 56 10 26 74 49 60 86 03 45 93 91 71 78 42 22 40 32 61 04 94 51 82 05 21 73 68 24 06 92 65 90 33 35 39 95 69 97 38 31 17 15 47 08 57 34 01 13 29 
07 F   80 79 56 10 26 74 49 60 86 03 45 93 91 71 78 42 22 40 32 61 04 94 51 82 05 21 73 68 24 06 92 65 90 33 35 39 07 69 97 38 31 17 15 47 08 57 34 01 13 29 
59 F   80 79 56 10 26 74 49 60 86 03 45 59 91 71 78 42 22 40 32 61 04 94 51 82 05 21 73 68 24 06 92 65 90 33 35 39 07 69 97 38 31 17 15 47 08 57 34 01 13 29 
78     80 79 56 10 26 74 49 60 86 03 45 59 91 71 78 42 22 40 32 61 04 94 51 82 05 21 73 68 24 06 92 65 90 33 35 39 07 69 97 38 31 17 15 47 08 57 34 01 13 29 
04     80 79 56 10 26 74 49 60 86 03 45 59 91 71 78 42 22 40 32 61 04 94 51 82 05 21 73 68 24 06 92 65 90 33 35 39 07 69 97 38 31 17 15 47 08 57 34 01 13 29 
56     80 79 56 10 26 74 49 60 86 03 45 59 91 71 78 42 22 40 32 61 04 94 51 82 05 21 73 68 24 06 92 65 90 33 35 39 07 69 97 38 31 17 15 47 08 57 34 01 13 29 
59     80 79 56 10 26 74 49 60 86 03 45 59 91 71 78 42 22 40 32 61 04 94 51 82 05 21 73 68 24 06 92 65 90 33 35 39 07 69 97 38 31 17 15 47 08 57 34 01 13 29 
35     80 79 56 10 26 74 49 60 86 03 45 59 91 71 78 42 22 40 32 61 04 94 51 82 05 21 73 68 24 06 92 65 90 33 35 39 07 69 97 38 31 17 15 47 08 57 34 01 13 29 
20 F   80 79 56 10 26 74 49 60 86 03 45 59 91 71 78 42 22 40 32 61 04 94 51 82 05 21 73 68 24 06 92 65 90 33 35 39 07 69 97 38 31 17 20 47 08 57 34 01 13 29 
40     80 79 56 10 26 74 49 60 86 03 45 59 91 71 78 42 22 40 32 61 04 94 51 82 05 21 73 68 24 06 92 65 90 33 35 39 07 69 97 38 31 17 20 47 08 57 34 01 13 29 
54 F   80 79 56 10 26 74 49 60 86 03 45 59 91 71 78 42 22 40 32 61 04 94 51 82 05 21 73 68 24 06 92 65 90 33 35 39 07 69 97 38 31 17 20 47 08 57 34 54 13 29 
78     80 79 56 10 26 74 49 60 86 03 45 59 91 71 78 42 22 40 32 61 04 94 51 82 05 21 73 68 24 06 92 65 90 33 35 39 07 69 97 38 31 17 20 47 08 57 34 54 13 29 
90     80 79 56 10 26 74 49 60 86 03 45 59 91 71 78 42 22 40 32 61 04 94 51 82 05 21 73 68 24 06 92 65 90 33 35 39 07 69 97 38 31 17 20 47 08 57 34 54 13 29 
46 F   80 79 56 10 26 74 49 60 86 03 45 59 91 71 78 42 22 40 32 61 04 94 51 82 05 21 73 68 24 06 92 65 90 33 35 39 07 69 97 38 31 17 20 47 08 57 34 54 46 29 
30 F   80 79 56 10 26 74 49 60 30 03 45 59 91 71 78 42 22 40 32 61 04 94 51 82 05 21 73 68 24 06 92 65 90 33 35 39 07 69 97 38 31 17 20 47 08 57 34 54 46 29 
37 F   80 79 56 10 26 74 49 60 30 37 45 59 91 71 78 42 22 40 32 61 04 94 51 82 05 21 73 68 24 06 92 65 90 33 35 39 07 69 97 38 31 17 20 47 08 57 34 54 46 29 
40     80 79 56 10 26 74 49 60 30 37 45 59 91 71 78 42 22 40 32 61 04 94 51 82 05 21 73 68 24 06 92 65 90 33 35 39 07 69 97 38 31 17 20 47 08 57 34 54 46 29 
62 F   80 79 56 10 26 74 49 60 30 37 45 59 91 71 78 42 22 40 32 61 04 94 51 82 62 21 73 68 24 06 92 65 90 33 35 39 07 69 97 38 31 17 20 47 08 57 34 54 46 29 
23 F   80 79 56 10 26 23 49 60 30 37 45 59 91 71 78 42 22 40 32 61 04 94 51 82 62 21 73 68 24 06 92 65 90 33 35 39 07 69 97 38 31 17 20 47 08 57 34 54 46 29 
62     80 79 56 10 26 23 49 60 30 37 45 59 91 71 78 42 22 40 32 61 04 94 51 82 62 21 73 68 24 06 92 65 90 33 35 39 07 69 97 38 31 17 20 47 08 57 34 54 46 29 
41 F   80 41 56 10 26 23 49 60 30 37 45 59 91 71 78 42 22 40 32 61 04 94 51 82 62 21 73 68 24 06 92 65 90 33 35 39 07 69 97 38 31 17 20 47 08 57 34 54 46 29 
25 F   80 41 56 10 26 23 49 60 30 37 45 59 91 71 78 42 22 40 32 61 04 94 51 82 62 21 73 68 24 06 92 25 90 33 35 39 07 69 97 38 31 17 20 47 08 57 34 54 46 29 
22     80 41 56 10 26 23 49 60 30 37 45 59 91 71 78 42 22 40 32 61 04 94 51 82 62 21 73 68 24 06 92 25 90 33 35 39 07 69 97 38 31 17 20 47 08 57 34 54 46 29 
17     80 41 56 10 26 23 49 60 30 37 45 59 91 71 78 42 22 40 32 61 04 94 51 82 62 21 73 68 24 06 92 25 90 33 35 39 07 69 97 38 31 17 20 47 08 57 34 54 46 29 
26     80 41 56 10 26 23 49 60 30 37 45 59 91 71 78 42 22 40 32 61 04 94 51 82 62 21 73 68 24 06 92 25 90 33 35 39 07 69 97 38 31 17 20 47 08 57 34 54 46 29 
92     80 41 56 10 26 23 49 60 30 37 45 59 91 71 78 42 22 40 32 61 04 94 51 82 62 21 73 68 24 06 92 25 90 33 35 39 07 69 97 38 31 17 20 47 08 57 34 54 46 29 
40     80 41 56 10 26 23 49 60 30 37 45 59 91 71 78 42 22 40 32 61 04 94 51 82 62 21 73 68 24 06 92 25 90 33 35 39 07 69 97 38 31 17 20 47 08 57 34 54 46 29 
10     80 41 56 10 26 23 49 60 30 37 45 59 91 71 78 42 22 40 32 61 04 94 51 82 62 21 73 68 24 06 92 25 90 33 35 39 07 69 97 38 31 17 20 47 08 57 34 54 46 29 
52 F   80 41 56 10 26 23 49 60 30 37 52 59 91 71 78 42 22 40 32 61 04 94 51 82 62 21 73 68 24 06 92 25 90 33 35 39 07 69 97 38 31 17 20 47 08 57 34 54 46 29 
85 F   80 41 56 10 26 23 49 60 30 37 52 59 91 71 78 42 22 40 32 61 04 94 51 82 62 21 73 85 24 06 92 25 90 33 35 39 07 69 97 38 31 17 20 47 08 57 34 54 46 29 
02 F   02 41 56 10 26 23 49 60 30 37 52 59 91 71 78 42 22 40 32 61 04 94 51 82 62 21 73 85 24 06 92 25 90 33 35 39 07 69 97 38 31 17 20 47 08 57 34 54 46 29 
33     02 41 56 10 26 23 49 60 30 37 52 59 91 71 78 42 22 40 32 61 04 94 51 82 62 21 73 85 24 06 92 25 90 33 35 39 07 69 97 38 31 17 20 47 08 57 34 54 46 29 
66 F   02 41 56 10 26 23 49 60 30 37 52 59 91 71 78 42 22 40 32 61 04 94 51 82 62 21 73 85 66 06 92 25 90 33 35 39 07 69 97 38 31 17 20 47 08 57 34 54 46 29 
69     02 41 56 10 26 23 49 60 30 37 52 59 91 71 78 42 22 40 32 61 04 94 51 82 62 21 73 85 66 06 92 25 90 33 35 39 07 69 97 38 31 17 20 47 08 57 34 54 46 29 
84 F   02 41 56 10 26 23 49 60 30 37 52 59 91 71 78 42 22 40 32 61 04 94 51 82 62 21 73 85 66 06 92 25 90 33 35 39 07 69 97 38 84 17 20 47 08 57 34 54 46 29 
79 F   02 41 56 10 26 23 49 60 30 37 52 59 91 71 78 42 22 40 32 61 04 94 51 82 62 21 79 85 66 06 92 25 90 33 35 39 07 69 97 38 84 17 20 47 08 57 34 54 46 29 
16 F   02 41 56 10 26 23 49 60 30 37 52 59 91 16 78 42 22 40 32 61 04 94 51 82 62 21 79 85 66 06 92 25 90 33 35 39 07 69 97 38 84 17 20 47 08 57 34 54 46 29 
88 F   02 41 56 10 26 23 49 60 30 37 52 59 91 16 78 42 22 40 32 61 04 94 51 88 62 21 79 85 66 06 92 25 90 33 35 39 07 69 97 38 84 17 20 47 08 57 34 54 46 29 
79     02 41 56 10 26 23 49 60 30 37 52 59 91 16 78 42 22 40 32 61 04 94 51 88 62 21 79 85 66 06 92 25 90 33 35 39 07 69 97 38 84 17 20 47 08 57 34 54 46 29 
90     02 41 56 10 26 23 49 60 30 37 52 59 91 16 78 42 22 40 32 61 04 94 51 88 62 21 79 85 66 06 92 25 90 33 35 39 07 69 97 38 84 17 20 47 08 57 34 54 46 29 
64 F   02 41 56 10 26 23 49 60 30 37 52 59 91 16 78 42 22 40 32 64 04 94 51 88 62 21 79 85 66 06 92 25 90 33 35 39 07 69 97 38 84 17 20 47 08 57 34 54 46 29 
03 F   02 41 56 10 26 23 49 60 30 37 52 59 91 16 78 42 22 40 32 64 04 94 51 88 62 03 79 85 66 06 92 25 90 33 35 39 07 69 97 38 84 17 20 47 08 57 34 54 46 29 
54     02 41 56 10 26 23 49 60 30 37 52 59 91 16 78 42 22 40 32 64 04 94 51 88 62 03 79 85 66 06 92 25 90 33 35 39 07 69 97 38 84 17 20 47 08 57 34 54 46 29 
83 F   02 41 56 10 26 23 83 60 30 37 52 59 91 16 78 42 22 40 32 64 04 94 51 88 62 03 79 85 66 06 92 25 90 33 35 39 07 69 97 38 84 17 20 47 08 57 34 54 46 29 
95 F   02 41 56 10 26 23 83 60 30 37 52 59 91 16 78 42 22 40 32 64 04 94 51 88 62 03 79 85 66 06 92 25 90 33 35 39 07 69 97 38 84 17 20 47 95 57 34 54 46 29 
38     02 41 56 10 26 23 83 60 30 37 52 59 91 16 78 42 22 40 32 64 04 94 51 88 62 03 79 85 66 06 92 25 90 33 35 39 07 69 97 38 84 17 20 47 95 57 34 54 46 29 
14 F   02 41 56 10 26 23 83 60 30 37 52 59 91 16 78 42 22 40 32 64 04 94 14 88 62 03 79 85 66 06 92 25 90 33 35 39 07 69 97 38 84 17 20 47 95 57 34 54 46 29 
